"Ssite","SID","SSID","Rep","Trtmt","TrtmtCode","Pres_Abs","Size1","Size2","SizeFlw","SizeH","BranchesH","LTFrt","WetWtAll","DryWtAll","WetWtFrt","DryWtFrt","DateH","WCAll","WCFrt","FlwH","Herbivory","DateFlw","JDateFlw","BranchesFlw","DateFrt","JDateFrt","DFlw","FlwDuration","LogSizeH","sqrtSizeH","rankSizeH","LogBranchesH","sqrtBranchesH","rankBranchesH","LogLTFrt","sqrtLTFrt","rankLTFrt","LogWetWtAll","sqrtWetWtAll","rankWetWtAll","LogDryWtAll","sqrtDryWtAll","rankDryWtAll","LogWetWtFrt","sqrtWetWtFrt","rankWetWtFrt","LogDryWtFrt","sqrtDryWtFrt","rankDryWtFrt","LogWCAll","sqrtWCAll","rankWCAll","LogWCFrt","sqrtWCFrt","rankWCFrt","WCAll2","WCFrt2"
"AR","20","AR20","4","2","C","2",20.1,33.1,27.8,34.3,1,22,8.87,1.16,4.14,0.44,"29-Aug-16",7.71,3.7,0,0,2016-08-08,221,1,2016-08-09,222,45,1,1.54777470538782,5.89915248150105,112,0.301029995663981,1.22474487139159,60.5,1.36172783601759,4.74341649025257,186,0.994317152669637,3.06104557300279,223,0.334453751150931,1.28840987267251,199,0.710963118995276,2.1540659228538,226,0.15836249209525,0.969535971483266,192,0.940018155007663,2.86530975637888,223,0.672097857935718,2.04939015319192,227,86.9222096956032,89.3719806763285
"AR","25","AR25","4","2","C","2",8.2,27.3,19.7,32.2,5,12,4.06,0.55,1.92,0.2,"30-Aug-16",3.51,1.72,0,0,2016-08-08,221,3,2016-08-12,225,45,4,1.52113808370404,5.71839138219832,87.5,0.778151250383644,2.34520787991171,158,1.11394335230684,3.53553390593274,87,0.704150516839799,2.13541565040626,98,0.190331698170291,1.02469507659596,75,0.465382851448418,1.5556349186104,119.5,0.0791812460476248,0.836660026534076,91,0.65417654187796,2.00249843945008,103,0.434568904034199,1.48996644257513,129.5,86.4532019704433,89.5833333333333
"AR","5","AR5","4","0","D","2",21.6,31.2,24.4,30.5,1,9,4.7,0.9,2.18,0.46,"29-Aug-16",3.8,1.72,0,0,2016-07-30,212,0,2016-08-02,215,36,3,1.4983105537896,5.56776436283002,71.5,0.301029995663981,1.22474487139159,60.5,1,3.08220700148449,49.5,0.755874855672491,2.28035085019828,118,0.278753600952829,1.18321595661992,159,0.502427119984433,1.63707055437449,143.5,0.164352855784437,0.979795897113271,200,0.681241237375587,2.07364413533277,118,0.434568904034199,1.48996644257513,129.5,80.8510638297872,78.8990825688073
"AR","13","AR13","4","0","D","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,256,NA,NA,256,NA,NA,256,NA,NA,256,NA,NA,256,NA,NA,256,NA,NA,256,NA,NA,256,NA,NA,256,NA,NA
"AR","15","AR15","4","0","D","2",22.2,36.7,29.3,35.6,4,19,7.93,1.34,4,0.58,"29-Aug-16",6.59,3.42,0,0,2016-08-03,216,0,2016-08-08,221,40,5,1.56348108539441,6.00832755431992,128,0.698970004336019,2.12132034355964,133,1.30102999566398,4.41588043316392,162.5,0.950851458888546,2.9034462281916,211,0.369215857410143,1.35646599662505,217.5,0.698970004336019,2.12132034355964,224,0.198657086954423,1.03923048454133,221,0.88024177589548,2.66270539113887,210,0.645422269349092,1.97989898732233,222,83.1021437578815,85.5
"AR","16","AR16","4","0","D","2",14.6,27.7,18.1,29.9,0,9,2.97,0.54,1.53,0.3,"29-Aug-16",2.43,1.23,0,0,2016-07-31,213,0,2016-08-03,216,37,3,1.48995847942483,5.51361950083609,62,0,0.707106781186548,25.5,1,3.08220700148449,49.5,0.598790506763115,1.86279360101972,56,0.187520720836463,1.01980390271856,72,0.403120521175818,1.4247806848775,93,0.113943352306837,0.894427190999916,136.5,0.535294120042771,1.71172427686237,54,0.348304863048161,1.31529464379659,86,81.8181818181818,80.3921568627451
"AR","20","AR20","4","0","D","2",17.3,30.7,24.1,30.6,8,14,5.21,0.88,2.84,0.4,"29-Aug-16",4.33,2.44,0,0,2016-08-03,216,1,2016-08-08,221,40,5,1.4996870826184,5.57673739743947,73.5,0.954242509439325,2.91547594742265,211,1.17609125905568,3.80788655293195,112.5,0.79309160017658,2.3895606290697,140,0.27415784926368,1.17473401244707,155,0.584331224367531,1.82756668824971,186.5,0.146128035678238,0.948683298050514,177,0.726727209026572,2.19772609758359,139,0.53655844257153,1.71464281994822,185.5,83.1094049904031,85.9154929577465
"AR","25","AR25","4","0","D","2",17.6,32.1,17.4,31.5,2,18,3.23,0.6,1.71,0.34,"26-Aug-16",2.63,1.37,0,0,2016-07-29,211,0,2016-07-31,213,35,2,1.51188336097887,5.65685424949238,79.5,0.477121254719662,1.58113883008419,80,1.27875360095283,4.30116263352131,155,0.626340367375042,1.9313207915828,63,0.204119982655925,1.04880884817015,89.5,0.432969290874406,1.48660687473185,106.5,0.127104798364808,0.916515138991168,152,0.559906625036113,1.76918060129541,62,0.374748346010104,1.36747943311773,100,81.4241486068111,80.1169590643275
"KNB","2","KNB2","4","0.5","A","1",0,0,NA,24.9,2,1,1.16,0.16,0.05,0.001,"15-Sep-16",1,0.049,0,1,NA,NA,NA,NA,NA,NA,NA,1.41329976408125,5.03984126734166,25.5,0.477121254719662,1.58113883008419,80,0.301029995663981,1.22474487139159,11,0.334453751150931,1.28840987267251,9,0.0644579892269184,0.812403840463596,11,0.0211892990699381,0.741619848709566,12,0.000434077479318593,0.707813534767456,12.5,0.301029995663981,1.22474487139159,8.5,0.0207754881935578,0.740945342113708,12,86.2068965517241,98
"KNB","8","KNB8","4","0.5","A","2",32,35.6,24.1,37.3,6,13,4.8,0.97,1.37,0.39,"30-Aug-16",3.83,0.98,0,0,2016-07-25,207,0,2016-07-27,209,31,2,1.58319877396862,6.14817045957576,158,0.845098040014257,2.54950975679639,180.5,1.14612803567824,3.67423461417477,99,0.763427993562937,2.30217288664427,126,0.294466226161593,1.21243556529821,168,0.374748346010104,1.36747943311773,80,0.143014800254095,0.94339811320566,173,0.683947130751512,2.08086520466848,119,0.296665190261531,1.21655250605964,64.5,79.7916666666667,71.5328467153285
"KNB","18","KNB18","4","0.5","A","0",21.8,NA,28.4,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2016-08-01,214,0,NA,NA,38,NA,NA,NA,257,NA,NA,257,NA,NA,257,NA,NA,257,NA,NA,257,NA,NA,257,NA,NA,257,NA,NA,257,NA,NA,257,NA,NA
"KNB","19","KNB19","4","0.5","A","2",24.5,38.5,30.5,40.7,3,26,6.83,1.05,2.97,0.42,"30-Aug-16",5.78,2.55,0,0,2016-07-30,212,3,2016-08-08,221,36,9,1.62013605497376,6.41872261435249,189,0.602059991327962,1.87082869338697,105,1.43136376415899,5.1478150704935,201.5,0.893761762057943,2.70739727413618,189.5,0.311753861055754,1.24498995979887,181,0.598790506763115,1.86279360101972,190.5,0.152288344383056,0.959166304662544,183,0.831229693867063,2.50599281722833,189.5,0.550228353055094,1.7464249196573,193.5,84.6266471449488,85.8585858585858
"KNB","60","KNB60","4","0.5","A","2",21.8,36.2,25.3,36.6,2,15,3.69,0.65,1.6,0.3,"30-Aug-16",3.04,1.3,0,0,2016-07-30,212,0,2016-08-03,216,36,4,1.57518784492766,6.09097693313642,145.5,0.477121254719662,1.58113883008419,80,1.20411998265592,3.93700393700591,126.5,0.671172842715083,2.04694894904587,83,0.217483944213906,1.07238052947636,103,0.414973347970818,1.44913767461894,99.5,0.113943352306837,0.894427190999916,136.5,0.606381365110605,1.88148877222268,79.5,0.361727836017593,1.34164078649987,93.5,82.3848238482385,81.25
"KNB","61","KNB61","4","0.5","A","2",17.8,39.3,22.9,42.3,7,37,4.73,0.63,2.06,0.25,"30-Aug-16",4.1,1.81,0,0,2016-07-31,213,1,2016-08-03,216,37,3,1.63648789635337,6.54217089351845,203,0.903089986991944,2.73861278752583,198.5,1.57978359661681,6.12372435695795,227,0.75815462196739,2.28691932520585,120,0.212187604403958,1.06301458127346,97.5,0.48572142648158,1.6,133,0.0969100130080564,0.866025403784439,116,0.707570176097936,2.14476105895272,128.5,0.44870631990508,1.51986841535707,135.5,86.6807610993657,87.8640776699029
"KNB","8","KNB8","4","1","B","2",31.6,40.6,27.7,41.4,10,42,8.62,1.64,4.51,0.86,"26-Aug-16",6.98,3.65,0,0,2016-07-26,208,0,2016-07-29,211,32,3,1.62736585659273,6.4730209330729,196.5,1.04139268515823,3.24037034920393,222,1.63346845557959,6.51920240520265,230,0.983175072037813,3.0199337741083,221,0.421603926869831,1.46287388383278,230,0.741151598851785,2.23830292855994,229,0.269512944217916,1.16619037896906,230,0.902002891350729,2.73495886623547,216,0.667452952889954,2.03715487874634,226,80.9744779582367,80.9312638580931
"KNB","18","KNB18","4","1","B","2",34.2,48.1,34,51.2,8,29,8.24,1.46,3.44,0.62,"26-Aug-16",6.78,2.82,0,0,2016-07-29,211,7,2016-08-01,214,35,3,1.71767050300226,7.19027120489902,229,0.954242509439325,2.91547594742265,211,1.47712125471966,5.43139024560011,213,0.965671971220107,2.9563490998189,216,0.390935107103379,1.4,228,0.64738297011462,1.98494332412792,210,0.209515014542631,1.05830052442584,224,0.890979596989689,2.69814751264641,212,0.582063362911709,1.82208671582886,207.5,82.2815533980583,81.9767441860465
"KNB","19","KNB19","4","1","B","2",26.1,43.2,28.3,43,5,31,7,1.17,3.13,0.5,"29-Aug-16",5.83,2.63,0,0,2016-07-30,212,4,2016-08-04,217,36,5,1.64345267648619,6.59545297913646,207,0.778151250383644,2.34520787991171,158,1.50514997831991,5.61248608016091,219,0.903089986991944,2.73861278752583,193,0.33645973384853,1.29228479833201,201,0.615950051656401,1.90525588832577,199,0.176091259055681,1,209,0.834420703681533,2.51594912508182,193,0.559906625036113,1.76918060129541,198,83.2857142857143,84.0255591054313
"KNB","23","KNB23","4","1","B","2",17.8,31.1,18.2,32.3,8,27,6.38,1.12,2.83,0.53,"29-Aug-16",5.26,2.3,0,0,2016-07-29,211,6,2016-08-01,214,35,3,1.52244423350632,5.72712842531054,89.5,0.954242509439325,2.91547594742265,211,1.44715803134222,5.24404424085076,205,0.868056361823042,2.6229754097208,175,0.326335860928751,1.27279220613579,193,0.583198773968623,1.82482875908947,184.5,0.184691430817599,1.01488915650922,216.5,0.79657433321043,2.4,173,0.518513939877887,1.67332005306815,178,82.4451410658307,81.2720848056537
"KNB","60","KNB60","4","1","B","2",30.2,44.9,28,44.8,10,34,7.86,1.44,3.4,0.68,"26-Aug-16",6.42,2.72,0,0,2016-07-27,209,0,2016-07-31,213,33,4,1.66086547800387,6.73052746818554,218,1.04139268515823,3.24037034920393,222,1.54406804435028,5.87367006223537,222,0.947433721887051,2.89136645896019,210,0.387389826338729,1.39283882771841,226,0.643452676486187,1.97484176581315,207,0.225309281725863,1.08627804912002,228,0.870403905279027,2.63058928759318,207,0.570542939881898,1.79443584449264,202.5,81.6793893129771,80
"KNB","61","KNB61","4","1","B","2",28.1,37.5,31.8,37.9,1,6,2.15,0.45,0.47,0.1,"15-Sep-16",1.7,0.37,0,1,2016-07-30,212,2,2016-08-01,214,36,2,1.58994960132571,6.19677335393187,167,0.301029995663981,1.22474487139159,60.5,0.845098040014257,2.54950975679639,23.5,0.4983105537896,1.62788205960997,25,0.161368002234975,0.974679434480896,55.5,0.167317334748176,0.98488578017961,22,0.0413926851582251,0.774596669241483,36.5,0.431363764158987,1.48323969741913,23.5,0.136720567156407,0.932737905308881,20.5,79.0697674418605,78.7234042553192
"KNB","2","KNB2","4","2","C","2",28.2,40.5,27.5,41.1,8,28,7.06,1.26,3.45,0.63,"29-Aug-16",5.8,2.82,0,0,2016-07-29,211,5,2016-08-01,214,35,3,1.62428209583567,6.44980619863884,195,0.954242509439325,2.91547594742265,211,1.46239799789896,5.33853912601566,208.5,0.906335041805091,2.7495454169735,194,0.354108439147401,1.32664991614216,212,0.648360010980932,1.98746069143518,211,0.212187604403958,1.06301458127346,225.5,0.832508912706236,2.50998007960223,191.5,0.582063362911709,1.82208671582886,207.5,82.1529745042493,81.7391304347826
"KNB","8","KNB8","4","2","C","2",23.4,32.5,24.7,31.9,8,15,4.15,0.77,1.93,0.36,"29-Aug-16",3.38,1.57,0,0,2016-07-30,212,2,2016-07-31,213,36,1,1.51719589794997,5.69209978830308,82,0.954242509439325,2.91547594742265,211,1.20411998265592,3.93700393700591,126.5,0.711807229041191,2.15638586528478,103,0.247973266361807,1.12694276695846,130.5,0.466867620354109,1.55884572681199,122,0.133538908370217,0.92736184954957,161,0.6414741105041,1.96977156035922,94,0.409933123331295,1.43874945699382,116,81.4457831325301,81.3471502590674
"KNB","18","KNB18","4","2","C","2",19.3,34.7,21.4,34.9,1,15,3.85,0.65,1.96,0.3,"29-Aug-16",3.2,1.66,0,0,2016-07-31,213,0,2016-08-05,218,37,5,1.55509444857832,5.94978991225741,120.5,0.301029995663981,1.22474487139159,60.5,1.20411998265592,3.93700393700591,126.5,0.685741738602264,2.08566536146142,88,0.217483944213906,1.07238052947636,103,0.471291711058939,1.56843871413581,124,0.113943352306837,0.894427190999916,136.5,0.6232492903979,1.92353840616713,86,0.424881636631067,1.46969384566991,123,83.1168831168831,84.6938775510204
"KNB","19","KNB19","4","2","C","2",22.3,34.1,23.4,34,4,18,4.5,0.85,2.11,0.44,"29-Aug-16",3.65,1.67,0,0,2016-07-28,210,2,2016-07-31,213,34,3,1.54406804435028,5.87367006223537,106,0.698970004336019,2.12132034355964,133,1.27875360095283,4.30116263352131,155,0.740362689494244,2.23606797749979,112,0.267171728403014,1.16189500386223,147,0.492760389026837,1.61554944214035,136.5,0.15836249209525,0.969535971483266,192,0.667452952889954,2.03715487874634,108,0.426511261364575,1.47309198626562,124.5,81.1111111111111,79.1469194312796
"KNB","60","KNB60","4","2","C","2",20,33.4,29.4,32.5,7,29,5.85,1.03,2.97,0.5,"29-Aug-16",4.82,2.47,0,0,2016-08-05,218,4,2016-08-08,221,42,3,1.52504480703685,5.74456264653803,92,0.903089986991944,2.73861278752583,198.5,1.47712125471966,5.43139024560011,213,0.835690571492426,2.51992063367083,163,0.307496037913213,1.2369316876853,175,0.598790506763115,1.86279360101972,190.5,0.176091259055681,1,209,0.764922984649889,2.30651251893416,157,0.540329474790874,1.72336879396141,187.5,82.3931623931624,83.1649831649832
"KNB","61","KNB61","4","2","C","2",28.4,42,27.1,43.1,3,11,4.2,0.81,1.91,0.43,"30-Aug-16",3.39,1.48,0,0,2016-07-29,211,1,2016-08-01,214,35,3,1.64443858946784,6.60302960768767,208.5,0.602059991327962,1.87082869338697,105,1.07918124604762,3.39116499156263,75,0.716003343634799,2.16794833886788,105,0.257678574869184,1.14455231422596,138,0.463892988985907,1.552417469626,118,0.155336037465062,0.964365076099295,187,0.642464520242121,1.9723082923316,95,0.394451680826216,1.40712472794703,110,80.7142857142857,77.4869109947644
"KNB","2","KNB2","4","0","D","2",16,27.8,18.6,28.3,0,11,2.51,0.5,1.25,0.27,"29-Aug-16",2.01,0.98,0,0,2016-07-30,212,0,2016-08-04,217,36,5,1.46686762035411,5.3665631459995,46,0,0.707106781186548,25.5,1.07918124604762,3.39116499156263,75,0.545307116465824,1.73493515728975,43,0.176091259055681,1,66,0.352182518111362,1.3228756555323,69.5,0.103803720955957,0.877496438739212,124.5,0.478566495593843,1.58429795177549,35,0.296665190261531,1.21655250605964,64.5,80.0796812749004,78.4
"KNB","8","KNB8","4","0","D","2",27.3,36,26.3,36.2,6,20,4.77,1.01,2.53,0.54,"26-Aug-16",3.76,1.99,0,0,2016-07-27,209,4,2016-08-02,215,33,6,1.5705429398819,6.05805249234438,140.5,0.845098040014257,2.54950975679639,180.5,1.32221929473392,4.52769256906871,169,0.761175813155731,2.2956480566498,123,0.303196057420489,1.22882057274445,172,0.547774705387823,1.74068951855292,170,0.187520720836463,1.01980390271856,218,0.677606952720493,2.06397674405503,113.5,0.47567118832443,1.57797338380595,156.5,78.8259958071279,78.6561264822134
"KNB","18","KNB18","4","0","D","2",25.5,40,23.6,40.6,3,16,3.65,0.72,1.78,0.36,"29-Aug-16",2.93,1.42,0,0,2016-07-28,210,0,2016-07-31,213,34,3,1.61909333062674,6.41092816992984,186.5,0.602059991327962,1.87082869338697,105,1.23044892137827,4.06201920231798,138,0.667452952889954,2.03715487874634,80,0.235528446907549,1.10453610171873,118.5,0.444044795918076,1.50996688705415,113,0.133538908370217,0.92736184954957,161,0.594392550375427,1.85202591774521,76,0.383815365980431,1.3856406460551,104,80.2739726027397,79.7752808988764
"KNB","19","KNB19","4","0","D","2",15.4,29.4,21.4,30,3,13,3.11,0.55,1.5,0.25,"29-Aug-16",2.56,1.25,0,0,2016-08-03,216,0,2016-08-08,221,40,5,1.49136169383427,5.52268050859363,64.5,0.602059991327962,1.87082869338697,105,1.14612803567824,3.67423461417477,99,0.613841821876069,1.9,61,0.190331698170291,1.02469507659596,75,0.397940008672038,1.4142135623731,90.5,0.0969100130080564,0.866025403784439,116,0.551449997972875,1.74928556845359,59.5,0.352182518111362,1.3228756555323,89,82.3151125401929,83.3333333333333
"KNB","60","KNB60","4","0","D","2",26.3,37.2,28.2,37.6,6,26,5.87,1.2,2.98,0.57,"26-Aug-16",4.67,2.41,0,0,2016-07-30,212,4,2016-08-04,217,36,5,1.58658730467175,6.17251974480439,164.5,0.845098040014257,2.54950975679639,180.5,1.43136376415899,5.1478150704935,201.5,0.83695673705955,2.52388589282479,164,0.342422680822206,1.30384048104053,203.5,0.599883072073688,1.86547581061776,193.5,0.195899652409234,1.03440804327886,219.5,0.753583058892907,2.27376340018041,152.5,0.532754378992498,1.7058722109232,184,79.557069846678,80.8724832214765
"KNB","61","KNB61","4","0","D","2",19,43.2,34.1,43.4,3,20,5.21,0.84,2.77,0.38,"30-Aug-16",4.37,2.39,0,0,2016-08-08,221,0,2016-08-12,225,45,4,1.64738297011462,6.62570750939098,211.5,0.602059991327962,1.87082869338697,105,1.32221929473392,4.52769256906871,169,0.79309160017658,2.3895606290697,140,0.264817823009536,1.15758369027902,144.5,0.576341350205793,1.80831413200251,180.5,0.139879086401236,0.938083151964686,169.5,0.729974285699556,2.20680764907139,141,0.530199698203082,1.7,182,83.8771593090211,86.2815884476534
"LH","6","LH6","4","0.5","A","2",26.5,43.6,31.3,46.3,9,32,6.87,1.09,2.65,0.4,"30-Aug-16",5.78,2.25,0,0,2016-08-02,215,6,2016-08-05,218,39,3,1.67486114073781,6.84105255059483,222,1,3.08220700148449,217.5,1.51851393987789,5.70087712549569,221,0.895974732359065,2.71477439209965,191,0.320146286111054,1.26095202129185,186.5,0.562292864456475,1.77482393492988,176,0.146128035678238,0.948683298050514,177,0.831229693867063,2.50599281722833,189.5,0.511883360978874,1.6583123951777,175,84.1339155749636,84.9056603773585
"LH","12","LH12","4","0.5","A","2",18.3,31.3,28.2,34.8,10,30,5.03,1.24,2.01,0.45,"15-Sep-16",3.79,1.56,0,0,2016-08-16,229,6,2016-08-18,231,53,2,1.55388302664387,5.94138031100518,119,1.04139268515823,3.24037034920393,222,1.49136169383427,5.52268050859363,216.5,0.780317312140151,2.35159520326097,135,0.350248018334163,1.31909059582729,210.5,0.478566495593843,1.58429795177549,127.5,0.161368002234975,0.974679434480896,196,0.680335513414563,2.0712315177208,117,0.40823996531185,1.43527000944073,115,75.3479125248509,77.6119402985075
"LH","18","LH18","4","0.5","A","2",22.3,39.3,26.3,40.8,5,18,8.08,1.23,3.41,0.52,"30-Aug-16",6.85,2.89,0,0,2016-08-01,214,2,2016-08-05,218,38,4,1.62117628177504,6.42650760522385,191.5,0.778151250383644,2.34520787991171,158,1.27875360095283,4.30116263352131,155,0.958085848521085,2.92916370317536,214,0.348304863048161,1.31529464379659,208.5,0.644438589467838,1.97737199332852,208,0.181843587944773,1.00995049383621,214,0.894869656745253,2.71108834234519,213,0.589949601325708,1.8411952639522,210,84.7772277227723,84.7507331378299
"LH","32","LH32","4","0.5","A","2",13,29.6,20.7,29.3,0,10,2.28,0.32,0.93,0.15,"30-Aug-16",1.96,0.78,0,0,2016-08-04,217,0,2016-08-08,221,41,4,1.48144262850231,5.45893762558247,57,0,0.707106781186548,25.5,1.04139268515823,3.24037034920393,63,0.515873843711679,1.66733320005331,29,0.12057393120585,0.905538513813742,29,0.285557309007774,1.19582607431014,47,0.0606978403536116,0.806225774829855,58,0.471291711058939,1.56843871413581,33,0.250420002308894,1.13137084989848,47.5,85.9649122807018,83.8709677419355
"LH","43","LH43","4","0.5","A","2",27.7,42.6,38,42.3,12,23,7.15,1.1,3.22,0.36,"30-Aug-16",6.05,2.86,0,0,2016-08-08,221,9,2016-08-12,225,45,4,1.63648789635337,6.54217089351845,203,1.11394335230684,3.53553390593274,228.5,1.38021124171161,4.84767985741633,190.5,0.911157608739977,2.76586333718787,196,0.322219294733919,1.26491106406735,189,0.625312450961674,1.92873015219859,201,0.133538908370217,0.92736184954957,161,0.848189116991399,2.55929677841395,196,0.586587304671755,1.83303027798234,209,84.6153846153846,88.8198757763975
"LH","53","LH53","4","0.5","A","2",28.6,49.7,36.4,49.7,10,24,7.85,1.35,2.98,0.47,"30-Aug-16",6.5,2.51,0,0,2016-08-03,216,2,2016-08-05,218,40,2,1.70500795933334,7.08519583356734,227,1.04139268515823,3.24037034920393,222,1.39794000867204,4.94974746830583,194,0.946943270697825,2.88963665535998,209,0.371067862271736,1.36014705087354,219.5,0.599883072073688,1.86547581061776,193.5,0.167317334748176,0.98488578017961,203.5,0.8750612633917,2.64575131106459,209,0.545307116465824,1.73493515728975,189,82.8025477707006,84.2281879194631
"LH","2","LH2","4","1","B","2",14,27.2,23.4,32,4,14,5.3,0.69,1.93,0.19,"30-Aug-16",4.61,1.74,0,0,2016-08-15,228,2,2016-08-16,229,52,1,1.51851393987789,5.70087712549569,83,0.698970004336019,2.12132034355964,133,1.17609125905568,3.80788655293195,112.5,0.799340549453582,2.40831891575846,144,0.227886704613674,1.09087121146357,111,0.466867620354109,1.55884572681199,122,0.0755469613925307,0.830662386291807,87,0.748962861256161,2.26053091109146,150,0.437750562820388,1.49666295470958,131.5,86.9811320754717,90.1554404145078
"LH","6","LH6","4","1","B","2",18,31.2,24.6,32.3,6,28,4.94,0.74,2.29,0.29,"30-Aug-16",4.2,2,0,0,2016-08-12,225,5,2016-08-15,228,49,3,1.52244423350632,5.72712842531054,89.5,0.845098040014257,2.54950975679639,180.5,1.46239799789896,5.33853912601566,208.5,0.773786444981194,2.33238075793812,131,0.2405492482826,1.113552872566,121.5,0.517195897949974,1.67032930884901,153,0.110589710299249,0.888819441731559,132,0.716003343634799,2.16794833886788,135,0.477121254719662,1.58113883008419,158,85.0202429149797,87.3362445414847
"LH","18","LH18","4","1","B","2",18.2,36.2,31.9,36.3,10,29,8.41,1.21,3.9,0.46,"30-Aug-16",7.2,3.44,0,0,2016-08-08,221,7,2016-08-09,222,45,1,1.57170883180869,6.06630035524124,143,1.04139268515823,3.24037034920393,222,1.47712125471966,5.43139024560011,213,0.973589623427257,2.98496231131986,218,0.344392273685111,1.3076696830622,206,0.690196080028514,2.0976176963403,222,0.164352855784437,0.979795897113271,200,0.913813852383717,2.77488738510232,220,0.64738297011462,1.98494332412792,223,85.6123662306778,88.2051282051282
"LH","32","LH32","4","1","B","1",0,2.3,NA,6.1,0,0,0.29,0.02,0,0,"30-Aug-16",0.27,0,0,0,NA,NA,NA,NA,NA,NA,NA,0.851258348719075,2.56904651573303,3,0,0.707106781186548,25.5,0,0.707106781186548,5.5,0.110589710299249,0.888819441731559,2,0.00860017176191757,0.721110255092798,2,0,0.707106781186548,5.5,0,0.707106781186548,5.5,0.103803720955957,0.877496438739212,2,0,0.707106781186548,5.5,93.1034482758621,NA
"LH","43","LH43","4","1","B","2",13,27,19.5,27.2,0,9,3.08,0.52,1.44,0.22,"30-Aug-16",2.56,1.22,0,0,2016-08-05,218,0,2016-08-08,221,42,3,1.45024910831936,5.26307894677631,42,0,0.707106781186548,25.5,1,3.08220700148449,49.5,0.61066016308988,1.89208879284245,60,0.181843587944773,1.00995049383621,69,0.387389826338729,1.39283882771841,85.5,0.0863598306747482,0.848528137423857,99.5,0.551449997972875,1.74928556845359,59.5,0.346352974450639,1.3114877048604,84.5,83.1168831168831,84.7222222222222
"LH","53","LH53","4","1","B","2",25.8,45.3,34.2,45.4,12,24,7.66,1.37,3.3,0.52,"30-Aug-16",6.29,2.78,0,0,2016-08-05,218,7,2016-08-08,221,42,3,1.66651798055488,6.77495387438173,221,1.11394335230684,3.53553390593274,228.5,1.39794000867204,4.94974746830583,194,0.937517892017347,2.85657137141714,207,0.374748346010104,1.36747943311773,221,0.633468455579587,1.94935886896179,204,0.181843587944773,1.00995049383621,214,0.862727528317975,2.60576284415908,204,0.577491799837225,1.81107702762748,205,82.1148825065274,84.2424242424242
"LH","6","LH6","4","2","C","2",26.6,39.4,26.8,40.5,8,21,4.95,0.9,2.36,0.44,"29-Aug-16",4.05,1.92,0,0,2016-07-29,211,3,2016-08-01,214,35,3,1.61804809671209,6.40312423743285,184.5,0.954242509439325,2.91547594742265,211,1.34242268082221,4.63680924774785,178,0.77451696572855,2.33452350598575,132.5,0.278753600952829,1.18321595661992,159,0.526339277389844,1.69115345252878,160,0.15836249209525,0.969535971483266,192,0.703291378118661,2.13307290077015,125,0.465382851448418,1.5556349186104,150.5,81.8181818181818,81.3559322033898
"LH","12","LH12","4","2","C","2",7.2,17.5,15.8,20.1,0,8,1.97,0.25,0.79,0.09,"29-Aug-16",1.72,0.7,0,0,2016-08-15,228,0,2016-08-19,232,52,4,1.32428245529769,4.53872228716409,12,0,0.707106781186548,25.5,0.954242509439325,2.91547594742265,38.5,0.472756449317212,1.57162336455017,23,0.0969100130080564,0.866025403784439,19,0.252853030979893,1.13578166916005,36.5,0.0374264979406237,0.768114574786861,34,0.434568904034199,1.48996644257513,25,0.230448921378274,1.09544511501033,39,87.3096446700508,88.6075949367088
"LH","18","LH18","4","2","C","2",8.8,16.2,13.4,21.2,0,6,2.36,0.34,0.6,0.06,"29-Aug-16",2.02,0.54,0,0,2016-08-12,225,0,2016-08-16,229,49,4,1.34635297445064,4.65832587954085,13,0,0.707106781186548,25.5,0.845098040014257,2.54950975679639,23.5,0.526339277389844,1.69115345252878,36,0.127104798364808,0.916515138991168,32,0.204119982655925,1.04880884817015,30.5,0.0253058652647703,0.748331477354788,23,0.480006942957151,1.58745078663875,36.5,0.187520720836463,1.01980390271856,30,85.5932203389831,90
"LH","32","LH32","4","2","C","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,258,NA,NA,258,NA,NA,258,NA,NA,258,NA,NA,258,NA,NA,258,NA,NA,258,NA,NA,258,NA,NA,258,NA,NA
"LH","43","LH43","4","2","C","2",21.8,37.8,29.3,36.9,11,24,8.42,1.34,3.72,0.45,"29-Aug-16",7.08,3.27,0,0,2016-08-08,221,6,2016-08-09,222,45,1,1.57863920996807,6.11555394056826,149,1.07918124604762,3.39116499156263,225.5,1.39794000867204,4.94974746830583,194,0.974050902792877,2.98663690461362,219,0.369215857410143,1.35646599662505,217.5,0.673941998634088,2.05426385841741,218,0.161368002234975,0.974679434480896,196,0.907411360774586,2.75317997958724,218,0.630427875025024,1.94164878389476,218,84.0855106888361,87.9032258064516
